,DTM2,HOSP_SHORT,CAP,TOT,EA,WTBS,BT,RESUS,alert,CLR,ACT,Plus30Min,File_Name
0,2019-10-31 23:55:00,FMC,53,60,4,11,49,0,,8,31,4,Amb_Dashboard_2019.11.01_00.00
1,2019-11-01 00:00:00,FMC,53,59,5,10,49,0,,8,31,4,Amb_Dashboard_2019.11.01_00.10
2,2019-11-01 00:05:00,FMC,53,59,4,11,48,0,,9,32,5,Amb_Dashboard_2019.11.01_00.15
3,2019-11-01 00:10:00,FMC,53,59,4,11,48,0,,9,32,5,Amb_Dashboard_2019.11.01_00.15
4,2019-11-01 00:15:00,FMC,53,56,5,11,45,1,,9,32,6,Amb_Dashboard_2019.11.01_00.25
5,2019-11-01 00:20:00,FMC,53,56,5,11,45,1,,9,32,6,Amb_Dashboard_2019.11.01_00.25
6,2019-11-01 00:25:00,FMC,53,56,4,8,48,1,,9,26,5,Amb_Dashboard_2019.11.01_00.30
7,2019-11-01 00:30:00,FMC,53,56,4,7,49,1,,9,26,5,Amb_Dashboard_2019.11.01_00.35
8,2019-11-01 00:35:00,FMC,53,53,3,6,47,1,,10,28,5,Amb_Dashboard_2019.11.01_00.40
9,2019-11-01 00:40:00,FMC,53,53,4,8,45,1,,10,28,5,Amb_Dashboard_2019.11.01_00.45
10,2019-11-01 00:45:00,FMC,53,55,2,8,47,1,,13,30,6,Amb_Dashboard_2019.11.01_00.55
11,2019-11-01 00:50:00,FMC,53,55,2,8,47,1,,13,30,6,Amb_Dashboard_2019.11.01_00.55
12,2019-11-01 00:55:00,FMC,53,56,2,9,47,1,,14,30,6,Amb_Dashboard_2019.11.01_01.00
13,2019-11-01 01:00:00,FMC,53,54,2,8,46,2,,14,30,6,Amb_Dashboard_2019.11.01_01.10
14,2019-11-01 01:05:00,FMC,53,54,2,8,46,2,,14,30,6,Amb_Dashboard_2019.11.01_01.10
15,2019-11-01 01:10:00,FMC,53,52,4,8,44,2,,14,30,6,Amb_Dashboard_2019.11.01_01.15
16,2019-11-01 01:15:00,FMC,53,51,3,8,43,2,,15,30,8,Amb_Dashboard_2019.11.01_01.25
17,2019-11-01 01:20:00,FMC,53,51,3,8,43,2,,15,30,8,Amb_Dashboard_2019.11.01_01.25
18,2019-11-01 01:25:00,FMC,53,53,3,8,45,2,,14,30,7,Amb_Dashboard_2019.11.01_01.30
19,2019-11-01 01:30:00,FMC,53,53,4,7,46,2,,14,30,7,Amb_Dashboard_2019.11.01_01.40
20,2019-11-01 01:35:00,FMC,53,54,6,5,49,2,,14,30,7,Amb_Dashboard_2019.11.01_01.45
21,2019-11-01 01:40:00,FMC,53,54,6,5,49,2,,14,30,7,Amb_Dashboard_2019.11.01_01.45
22,2019-11-01 01:45:00,FMC,53,52,4,8,44,1,,14,30,7,Amb_Dashboard_2019.11.01_01.55
23,2019-11-01 01:50:00,FMC,53,52,4,8,44,1,,14,30,7,Amb_Dashboard_2019.11.01_01.55
24,2019-11-01 01:55:00,FMC,53,52,4,9,43,1,,14,30,7,Amb_Dashboard_2019.11.01_02.00
25,2019-11-01 02:00:00,FMC,53,52,3,9,43,1,,14,29,6,Amb_Dashboard_2019.11.01_02.10
26,2019-11-01 02:05:00,FMC,53,48,3,9,39,1,,15,29,6,Amb_Dashboard_2019.11.01_02.15
27,2019-11-01 02:10:00,FMC,53,48,3,9,39,1,,15,29,6,Amb_Dashboard_2019.11.01_02.15
28,2019-11-01 02:15:00,FMC,53,45,2,7,38,1,,15,29,7,Amb_Dashboard_2019.11.01_02.25
29,2019-11-01 02:20:00,FMC,53,45,2,7,38,1,,15,29,7,Amb_Dashboard_2019.11.01_02.25
30,2019-11-01 02:25:00,FMC,53,47,2,7,40,1,,15,30,7,Amb_Dashboard_2019.11.01_02.40
31,2019-11-01 02:30:00,FMC,53,47,2,7,40,1,,15,30,7,Amb_Dashboard_2019.11.01_02.40
32,2019-11-01 02:35:00,FMC,53,47,2,7,40,1,,15,30,7,Amb_Dashboard_2019.11.01_02.40
33,2019-11-01 02:40:00,FMC,53,47,2,7,40,1,,14,30,7,Amb_Dashboard_2019.11.01_02.45
34,2019-11-01 02:45:00,FMC,53,47,2,8,39,1,,14,30,8,Amb_Dashboard_2019.11.01_02.55
35,2019-11-01 02:50:00,FMC,53,45,1,6,39,0,,16,30,8,Amb_Dashboard_2019.11.01_03.00
36,2019-11-01 02:55:00,FMC,53,45,1,6,39,0,,16,30,8,Amb_Dashboard_2019.11.01_03.00
37,2019-11-01 03:00:00,FMC,53,45,1,6,39,0,,15,29,7,Amb_Dashboard_2019.11.01_03.10
38,2019-11-01 03:05:00,FMC,53,45,1,6,39,0,,15,29,7,Amb_Dashboard_2019.11.01_03.10
39,2019-11-01 03:10:00,FMC,53,43,2,5,38,1,,15,29,7,Amb_Dashboard_2019.11.01_03.15
40,2019-11-01 03:15:00,FMC,53,43,3,4,39,1,,15,29,7,Amb_Dashboard_2019.11.01_03.25
41,2019-11-01 03:20:00,FMC,53,43,3,5,38,1,,14,30,7,Amb_Dashboard_2019.11.01_03.30
42,2019-11-01 03:25:00,FMC,53,43,3,5,38,1,,14,30,7,Amb_Dashboard_2019.11.01_03.30
43,2019-11-01 03:30:00,FMC,53,45,2,6,39,1,,14,29,6,Amb_Dashboard_2019.11.01_03.40
44,2019-11-01 03:35:00,FMC,53,44,2,5,39,1,,13,26,5,Amb_Dashboard_2019.11.01_03.45
45,2019-11-01 03:40:00,FMC,53,44,2,5,39,1,,13,26,5,Amb_Dashboard_2019.11.01_03.45
46,2019-11-01 03:45:00,FMC,53,40,2,4,36,1,,12,27,5,Amb_Dashboard_2019.11.01_03.55
47,2019-11-01 03:50:00,FMC,53,40,2,4,36,1,,12,27,5,Amb_Dashboard_2019.11.01_03.55
48,2019-11-01 03:55:00,FMC,53,40,2,3,37,1,,11,26,5,Amb_Dashboard_2019.11.01_04.00
49,2019-11-01 04:00:00,FMC,53,43,1,4,39,1,,12,26,5,Amb_Dashboard_2019.11.01_04.10
50,2019-11-01 04:05:00,FMC,53,43,1,4,39,1,,12,26,5,Amb_Dashboard_2019.11.01_04.10
51,2019-11-01 04:10:00,FMC,53,42,2,4,38,1,,12,26,5,Amb_Dashboard_2019.11.01_04.15
52,2019-11-01 04:15:00,FMC,53,37,2,4,33,0,,11,25,3,Amb_Dashboard_2019.11.01_04.25
53,2019-11-01 04:20:00,FMC,53,37,2,4,33,0,,11,25,3,Amb_Dashboard_2019.11.01_04.25
54,2019-11-01 04:25:00,FMC,53,38,2,2,36,0,,11,25,3,Amb_Dashboard_2019.11.01_04.35
55,2019-11-01 04:30:00,FMC,53,38,2,2,36,0,,11,25,3,Amb_Dashboard_2019.11.01_04.35
56,2019-11-01 04:35:00,FMC,53,39,2,2,37,0,,11,25,3,Amb_Dashboard_2019.11.01_04.40
57,2019-11-01 04:40:00,FMC,53,39,2,2,37,0,,11,25,3,Amb_Dashboard_2019.11.01_04.45
58,2019-11-01 04:45:00,FMC,53,38,2,1,37,0,,10,25,4,Amb_Dashboard_2019.11.01_04.55
59,2019-11-01 04:50:00,FMC,53,38,2,1,37,0,,10,25,4,Amb_Dashboard_2019.11.01_04.55
60,2019-11-01 04:55:00,FMC,53,38,3,1,37,0,,9,25,5,Amb_Dashboard_2019.11.01_05.10
61,2019-11-01 05:00:00,FMC,53,38,3,1,37,0,,9,25,5,Amb_Dashboard_2019.11.01_05.10
62,2019-11-01 05:05:00,FMC,53,37,4,1,36,0,,7,26,5,Amb_Dashboard_2019.11.01_05.25
63,2019-11-01 05:10:00,FMC,53,37,4,1,36,0,,7,26,5,Amb_Dashboard_2019.11.01_05.25
64,2019-11-01 05:15:00,FMC,53,37,4,1,36,0,,7,26,5,Amb_Dashboard_2019.11.01_05.25
65,2019-11-01 05:20:00,FMC,53,37,2,1,36,0,,8,28,4,Amb_Dashboard_2019.11.01_05.30
66,2019-11-01 05:25:00,FMC,53,37,2,1,36,0,,8,28,4,Amb_Dashboard_2019.11.01_05.30
67,2019-11-01 05:30:00,FMC,53,37,2,1,36,0,,8,28,4,Amb_Dashboard_2019.11.01_05.35
68,2019-11-01 05:35:00,FMC,53,38,0,1,37,0,,10,29,5,Amb_Dashboard_2019.11.01_05.45
69,2019-11-01 05:40:00,FMC,53,38,0,1,37,0,,10,29,5,Amb_Dashboard_2019.11.01_05.45
70,2019-11-01 05:45:00,FMC,53,38,0,1,37,0,,8,29,4,Amb_Dashboard_2019.11.01_05.55
71,2019-11-01 05:50:00,FMC,53,38,0,1,37,0,,8,29,4,Amb_Dashboard_2019.11.01_05.55
72,2019-11-01 05:55:00,FMC,53,39,0,1,38,0,,8,29,4,Amb_Dashboard_2019.11.01_06.00
73,2019-11-01 06:00:00,FMC,53,39,0,1,38,0,,8,29,4,Amb_Dashboard_2019.11.01_06.10
74,2019-11-01 06:05:00,FMC,53,38,1,1,37,0,,8,29,4,Amb_Dashboard_2019.11.01_06.15
75,2019-11-01 06:10:00,FMC,53,38,1,1,37,0,,8,29,4,Amb_Dashboard_2019.11.01_06.15
76,2019-11-01 06:15:00,FMC,53,39,2,2,37,1,,8,29,4,Amb_Dashboard_2019.11.01_06.25
77,2019-11-01 06:20:00,FMC,53,39,2,2,37,1,,8,29,4,Amb_Dashboard_2019.11.01_06.30
78,2019-11-01 06:25:00,FMC,53,38,1,2,36,1,,8,28,4,Amb_Dashboard_2019.11.01_06.40
79,2019-11-01 06:30:00,FMC,53,38,1,2,36,1,,8,28,4,Amb_Dashboard_2019.11.01_06.40
80,2019-11-01 06:35:00,FMC,53,37,3,2,35,1,,8,28,4,Amb_Dashboard_2019.11.01_06.45
81,2019-11-01 06:40:00,FMC,53,37,3,2,35,1,,8,28,4,Amb_Dashboard_2019.11.01_06.45
82,2019-11-01 06:45:00,FMC,53,38,3,3,35,1,,10,18,4,Amb_Dashboard_2019.11.01_06.55
83,2019-11-01 06:50:00,FMC,53,38,3,3,35,1,,10,18,4,Amb_Dashboard_2019.11.01_06.55
84,2019-11-01 06:55:00,FMC,53,38,3,4,34,0,,10,18,4,Amb_Dashboard_2019.11.01_07.00
85,2019-11-01 07:00:00,FMC,53,39,3,3,36,0,,10,10,3,Amb_Dashboard_2019.11.01_07.10
86,2019-11-01 07:05:00,FMC,53,41,1,5,36,0,,9,17,3,Amb_Dashboard_2019.11.01_07.25
87,2019-11-01 07:10:00,FMC,53,41,1,5,36,0,,9,17,3,Amb_Dashboard_2019.11.01_07.25
88,2019-11-01 07:15:00,FMC,53,41,1,5,36,0,,9,17,3,Amb_Dashboard_2019.11.01_07.25
89,2019-11-01 07:20:00,FMC,53,42,0,5,37,0,,9,17,3,Amb_Dashboard_2019.11.01_07.35
90,2019-11-01 07:25:00,FMC,53,42,0,5,37,0,,9,17,3,Amb_Dashboard_2019.11.01_07.35
91,2019-11-01 07:30:00,FMC,53,42,0,5,37,0,,9,17,3,Amb_Dashboard_2019.11.01_07.35
92,2019-11-01 07:35:00,FMC,53,42,1,4,38,0,,9,23,3,Amb_Dashboard_2019.11.01_07.40
93,2019-11-01 07:40:00,FMC,53,42,1,4,38,0,,9,23,3,Amb_Dashboard_2019.11.01_07.45
94,2019-11-01 07:45:00,FMC,53,43,1,5,38,0,,9,23,3,Amb_Dashboard_2019.11.01_07.55
95,2019-11-01 07:50:00,FMC,53,43,1,5,38,0,,9,23,3,Amb_Dashboard_2019.11.01_07.55
96,2019-11-01 07:55:00,FMC,53,44,1,7,37,0,,10,16,3,Amb_Dashboard_2019.11.01_08.00
97,2019-11-01 08:00:00,FMC,53,44,1,6,38,1,,8,10,1,Amb_Dashboard_2019.11.01_08.10
98,2019-11-01 08:05:00,FMC,53,44,1,6,38,1,,8,10,1,Amb_Dashboard_2019.11.01_08.10
99,2019-11-01 08:10:00,FMC,53,44,2,2,42,1,,8,10,1,Amb_Dashboard_2019.11.01_08.15
100,2019-11-01 08:15:00,FMC,53,44,1,2,42,1,,8,20,2,Amb_Dashboard_2019.11.01_08.25
101,2019-11-01 08:20:00,FMC,53,45,1,2,43,1,,8,20,2,Amb_Dashboard_2019.11.01_08.30
102,2019-11-01 08:25:00,FMC,53,44,0,0,44,1,,7,17,1,Amb_Dashboard_2019.11.01_08.45
103,2019-11-01 08:30:00,FMC,53,44,0,0,44,1,,7,17,1,Amb_Dashboard_2019.11.01_08.45
104,2019-11-01 08:35:00,FMC,53,44,0,0,44,1,,7,17,1,Amb_Dashboard_2019.11.01_08.45
105,2019-11-01 08:40:00,FMC,53,44,0,0,44,1,,7,17,1,Amb_Dashboard_2019.11.01_08.45
106,2019-11-01 08:45:00,FMC,53,45,1,1,44,1,,7,17,1,Amb_Dashboard_2019.11.01_08.55
107,2019-11-01 08:50:00,FMC,53,45,1,1,44,1,,7,17,1,Amb_Dashboard_2019.11.01_08.55
108,2019-11-01 08:55:00,FMC,53,45,1,1,44,1,,7,17,1,Amb_Dashboard_2019.11.01_09.00
109,2019-11-01 09:00:00,FMC,53,47,1,1,46,2,,8,8,1,Amb_Dashboard_2019.11.01_09.10
110,2019-11-01 09:05:00,FMC,53,47,1,1,46,2,,8,8,1,Amb_Dashboard_2019.11.01_09.10
111,2019-11-01 09:10:00,FMC,53,47,3,1,46,2,,8,8,1,Amb_Dashboard_2019.11.01_09.15
112,2019-11-01 09:15:00,FMC,53,47,3,1,46,2,,7,8,1,Amb_Dashboard_2019.11.01_09.25
113,2019-11-01 09:20:00,FMC,53,49,2,1,48,2,,7,18,1,Amb_Dashboard_2019.11.01_09.30
114,2019-11-01 09:25:00,FMC,53,49,2,1,48,2,,7,18,1,Amb_Dashboard_2019.11.01_09.30
115,2019-11-01 09:30:00,FMC,53,50,4,2,48,2,,7,18,1,Amb_Dashboard_2019.11.01_09.35
116,2019-11-01 09:35:00,FMC,53,53,4,4,49,2,,7,18,1,Amb_Dashboard_2019.11.01_09.40
117,2019-11-01 09:40:00,FMC,53,54,5,2,52,2,,6,18,1,Amb_Dashboard_2019.11.01_09.45
118,2019-11-01 09:45:00,FMC,53,55,4,3,52,2,,7,22,1,Amb_Dashboard_2019.11.01_09.55
119,2019-11-01 09:50:00,FMC,53,55,4,3,52,2,,7,22,1,Amb_Dashboard_2019.11.01_09.55
120,2019-11-01 09:55:00,FMC,53,56,4,3,53,2,,7,22,1,Amb_Dashboard_2019.11.01_10.00
121,2019-11-01 10:00:00,FMC,53,59,5,6,53,2,,6,22,1,Amb_Dashboard_2019.11.01_10.10
122,2019-11-01 10:05:00,FMC,53,59,5,6,53,2,,6,22,1,Amb_Dashboard_2019.11.01_10.10
123,2019-11-01 10:10:00,FMC,53,56,3,6,50,2,,8,21,1,Amb_Dashboard_2019.11.01_10.15
124,2019-11-01 10:15:00,FMC,53,57,2,5,52,2,,9,21,1,Amb_Dashboard_2019.11.01_10.25
125,2019-11-01 10:20:00,FMC,53,57,2,5,52,2,,9,21,1,Amb_Dashboard_2019.11.01_10.25
126,2019-11-01 10:25:00,FMC,53,55,1,4,51,2,,9,21,1,Amb_Dashboard_2019.11.01_10.40
127,2019-11-01 10:30:00,FMC,53,55,1,4,51,2,,9,21,1,Amb_Dashboard_2019.11.01_10.40
128,2019-11-01 10:35:00,FMC,53,55,1,4,51,2,,9,21,1,Amb_Dashboard_2019.11.01_10.40
129,2019-11-01 10:40:00,FMC,53,55,3,4,51,2,,11,22,3,Amb_Dashboard_2019.11.01_10.45
130,2019-11-01 10:45:00,FMC,53,57,3,6,51,2,,11,22,3,Amb_Dashboard_2019.11.01_10.55
131,2019-11-01 10:50:00,FMC,53,57,3,6,51,2,,11,22,3,Amb_Dashboard_2019.11.01_10.55
132,2019-11-01 10:55:00,FMC,53,59,3,7,52,2,,11,22,3,Amb_Dashboard_2019.11.01_11.00
133,2019-11-01 11:00:00,FMC,53,60,4,6,54,2,,11,22,3,Amb_Dashboard_2019.11.01_11.10
134,2019-11-01 11:05:00,FMC,53,60,4,6,54,2,,11,22,3,Amb_Dashboard_2019.11.01_11.10
135,2019-11-01 11:10:00,FMC,53,60,4,5,55,2,,12,26,3,Amb_Dashboard_2019.11.01_11.15
136,2019-11-01 11:15:00,FMC,53,60,4,4,56,2,,12,25,3,Amb_Dashboard_2019.11.01_11.25
137,2019-11-01 11:20:00,FMC,53,63,3,7,56,1,,12,26,3,Amb_Dashboard_2019.11.01_11.30
138,2019-11-01 11:25:00,FMC,53,63,3,7,56,1,,12,26,3,Amb_Dashboard_2019.11.01_11.30
139,2019-11-01 11:30:00,FMC,53,63,2,8,55,1,,12,26,3,Amb_Dashboard_2019.11.01_11.35
140,2019-11-01 11:35:00,FMC,53,62,3,8,54,1,,13,27,3,Amb_Dashboard_2019.11.01_11.40
141,2019-11-01 11:40:00,FMC,53,62,3,8,54,1,,13,27,3,Amb_Dashboard_2019.11.01_11.45
142,2019-11-01 11:45:00,FMC,53,61,4,6,55,1,,14,26,4,Amb_Dashboard_2019.11.01_11.55
143,2019-11-01 11:50:00,FMC,53,64,4,4,60,1,,14,26,4,Amb_Dashboard_2019.11.01_12.00
144,2019-11-01 11:55:00,FMC,53,64,4,4,60,1,,14,26,4,Amb_Dashboard_2019.11.01_12.00
145,2019-11-01 12:00:00,FMC,53,63,4,3,60,1,,15,27,4,Amb_Dashboard_2019.11.01_12.10
146,2019-11-01 12:05:00,FMC,53,63,4,3,60,1,,15,27,4,Amb_Dashboard_2019.11.01_12.10
147,2019-11-01 12:10:00,FMC,53,66,5,5,61,1,,15,27,4,Amb_Dashboard_2019.11.01_12.15
148,2019-11-01 12:15:00,FMC,53,68,5,8,60,2,,15,28,5,Amb_Dashboard_2019.11.01_12.25
149,2019-11-01 12:20:00,FMC,53,69,4,10,59,2,,15,28,5,Amb_Dashboard_2019.11.01_12.30
150,2019-11-01 12:25:00,FMC,53,65,4,15,50,2,,15,28,7,Amb_Dashboard_2019.11.01_12.45
151,2019-11-01 12:30:00,FMC,53,65,4,15,50,2,,15,28,7,Amb_Dashboard_2019.11.01_12.45
152,2019-11-01 12:35:00,FMC,53,65,4,15,50,2,,15,28,7,Amb_Dashboard_2019.11.01_12.45
153,2019-11-01 12:40:00,FMC,53,65,4,15,50,2,,15,28,7,Amb_Dashboard_2019.11.01_12.45
154,2019-11-01 12:45:00,FMC,53,67,3,15,52,2,,15,28,7,Amb_Dashboard_2019.11.01_12.55
155,2019-11-01 12:50:00,FMC,53,67,3,15,52,2,,15,28,7,Amb_Dashboard_2019.11.01_12.55
156,2019-11-01 12:55:00,FMC,53,64,4,13,51,2,,15,28,7,Amb_Dashboard_2019.11.01_13.00
157,2019-11-01 13:00:00,FMC,53,64,5,9,55,2,,14,29,8,Amb_Dashboard_2019.11.01_13.10
158,2019-11-01 13:05:00,FMC,53,64,5,9,55,2,,14,29,8,Amb_Dashboard_2019.11.01_13.10
159,2019-11-01 13:10:00,FMC,53,63,6,8,55,1,,13,30,8,Amb_Dashboard_2019.11.01_13.15
160,2019-11-01 13:15:00,FMC,53,67,6,12,55,2,,13,32,8,Amb_Dashboard_2019.11.01_13.25
161,2019-11-01 13:20:00,FMC,53,67,6,12,55,2,,13,32,8,Amb_Dashboard_2019.11.01_13.25
162,2019-11-01 13:25:00,FMC,53,67,5,12,55,2,,13,32,8,Amb_Dashboard_2019.11.01_13.30
163,2019-11-01 13:30:00,FMC,53,65,5,10,55,2,,13,32,8,Amb_Dashboard_2019.11.01_13.35
164,2019-11-01 13:35:00,FMC,53,62,4,10,52,2,,12,32,7,Amb_Dashboard_2019.11.01_13.40
165,2019-11-01 13:40:00,FMC,53,64,4,9,55,2,,12,32,9,Amb_Dashboard_2019.11.01_13.45
166,2019-11-01 13:45:00,FMC,53,61,6,9,52,2,,12,32,9,Amb_Dashboard_2019.11.01_13.55
167,2019-11-01 13:50:00,FMC,53,61,6,9,52,2,,12,32,9,Amb_Dashboard_2019.11.01_13.55
168,2019-11-01 13:55:00,FMC,53,63,5,11,52,2,,13,38,9,Amb_Dashboard_2019.11.01_14.00
169,2019-11-01 14:00:00,FMC,53,64,6,11,53,2,,14,38,9,Amb_Dashboard_2019.11.01_14.10
170,2019-11-01 14:05:00,FMC,53,66,6,9,57,2,,13,36,9,Amb_Dashboard_2019.11.01_14.15
171,2019-11-01 14:10:00,FMC,53,66,6,9,57,2,,13,36,9,Amb_Dashboard_2019.11.01_14.15
172,2019-11-01 14:15:00,FMC,53,68,7,11,57,2,,12,36,9,Amb_Dashboard_2019.11.01_14.25
173,2019-11-01 14:20:00,FMC,53,66,7,9,57,2,,11,38,10,Amb_Dashboard_2019.11.01_14.30
174,2019-11-01 14:25:00,FMC,53,65,7,9,56,2,,11,38,10,Amb_Dashboard_2019.11.01_14.35
175,2019-11-01 14:30:00,FMC,53,65,7,9,56,2,,11,38,10,Amb_Dashboard_2019.11.01_14.35
176,2019-11-01 14:35:00,FMC,53,65,6,8,57,2,,11,39,10,Amb_Dashboard_2019.11.01_14.40
177,2019-11-01 14:40:00,FMC,53,63,6,7,56,2,,11,39,11,Amb_Dashboard_2019.11.01_14.45
178,2019-11-01 14:45:00,FMC,53,62,5,5,57,2,,12,38,11,Amb_Dashboard_2019.11.01_14.55
179,2019-11-01 14:50:00,FMC,53,62,5,5,57,2,,12,38,11,Amb_Dashboard_2019.11.01_14.55
180,2019-11-01 14:55:00,FMC,53,60,5,5,55,2,,12,38,11,Amb_Dashboard_2019.11.01_15.00
181,2019-11-01 15:00:00,FMC,53,60,4,5,55,2,,12,39,10,Amb_Dashboard_2019.11.01_15.10
182,2019-11-01 15:05:00,FMC,53,60,4,5,55,2,,12,39,10,Amb_Dashboard_2019.11.01_15.10
183,2019-11-01 15:10:00,FMC,53,62,5,7,55,2,,12,39,10,Amb_Dashboard_2019.11.01_15.15
184,2019-11-01 15:15:00,FMC,53,60,4,8,52,2,,11,40,10,Amb_Dashboard_2019.11.01_15.25
185,2019-11-01 15:20:00,FMC,53,60,4,8,52,2,,11,40,10,Amb_Dashboard_2019.11.01_15.25
186,2019-11-01 15:25:00,FMC,53,60,4,7,53,2,,11,40,10,Amb_Dashboard_2019.11.01_15.30
187,2019-11-01 15:30:00,FMC,53,61,4,8,53,2,,11,40,10,Amb_Dashboard_2019.11.01_15.35
188,2019-11-01 15:35:00,FMC,53,60,4,7,53,2,,11,40,10,Amb_Dashboard_2019.11.01_15.40
189,2019-11-01 15:40:00,FMC,53,60,3,5,55,2,,12,46,11,Amb_Dashboard_2019.11.01_15.45
190,2019-11-01 15:45:00,FMC,53,59,4,5,54,2,,11,47,10,Amb_Dashboard_2019.11.01_15.55
191,2019-11-01 15:50:00,FMC,53,57,6,5,52,2,,10,50,11,Amb_Dashboard_2019.11.01_16.00
192,2019-11-01 15:55:00,FMC,53,57,6,5,52,2,,10,50,11,Amb_Dashboard_2019.11.01_16.00
193,2019-11-01 16:00:00,FMC,53,58,4,4,54,2,,11,53,11,Amb_Dashboard_2019.11.01_16.10
194,2019-11-01 16:05:00,FMC,53,58,4,4,54,2,,11,53,11,Amb_Dashboard_2019.11.01_16.10
195,2019-11-01 16:10:00,FMC,53,56,5,3,53,1,,11,53,10,Amb_Dashboard_2019.11.01_16.15
196,2019-11-01 16:15:00,FMC,53,55,5,1,54,1,,10,54,9,Amb_Dashboard_2019.11.01_16.25
197,2019-11-01 16:20:00,FMC,53,55,5,1,54,1,,10,54,9,Amb_Dashboard_2019.11.01_16.25
198,2019-11-01 16:25:00,FMC,53,52,3,1,51,1,,11,56,10,Amb_Dashboard_2019.11.01_16.40
199,2019-11-01 16:30:00,FMC,53,52,3,1,51,1,,11,56,10,Amb_Dashboard_2019.11.01_16.40
200,2019-11-01 16:35:00,FMC,53,52,3,1,51,1,,11,56,10,Amb_Dashboard_2019.11.01_16.40
201,2019-11-01 16:40:00,FMC,53,54,4,3,51,1,,11,56,10,Amb_Dashboard_2019.11.01_16.45
202,2019-11-01 16:45:00,FMC,53,56,2,4,52,1,,13,52,10,Amb_Dashboard_2019.11.01_16.55
203,2019-11-01 16:50:00,FMC,53,56,2,4,52,1,,13,52,10,Amb_Dashboard_2019.11.01_16.55
204,2019-11-01 16:55:00,FMC,53,57,2,3,54,2,,11,48,8,Amb_Dashboard_2019.11.01_17.00
205,2019-11-01 17:00:00,FMC,53,58,3,3,55,1,,11,48,8,Amb_Dashboard_2019.11.01_17.10
206,2019-11-01 17:05:00,FMC,53,60,3,6,54,1,,12,45,8,Amb_Dashboard_2019.11.01_17.15
207,2019-11-01 17:10:00,FMC,53,60,3,6,54,1,,12,45,8,Amb_Dashboard_2019.11.01_17.15
208,2019-11-01 17:15:00,FMC,53,61,4,6,55,1,,12,45,8,Amb_Dashboard_2019.11.01_17.25
209,2019-11-01 17:20:00,FMC,53,61,4,5,56,1,,11,44,7,Amb_Dashboard_2019.11.01_17.30
210,2019-11-01 17:25:00,FMC,53,61,4,5,56,1,,11,44,7,Amb_Dashboard_2019.11.01_17.30
211,2019-11-01 17:30:00,FMC,53,61,3,6,55,1,,11,44,7,Amb_Dashboard_2019.11.01_17.35
212,2019-11-01 17:35:00,FMC,53,63,3,8,55,1,,13,41,6,Amb_Dashboard_2019.11.01_17.45
213,2019-11-01 17:40:00,FMC,53,63,3,8,55,1,,13,41,6,Amb_Dashboard_2019.11.01_17.45
214,2019-11-01 17:45:00,FMC,53,63,4,8,55,1,,12,43,6,Amb_Dashboard_2019.11.01_17.55
215,2019-11-01 17:50:00,FMC,53,63,4,8,55,1,,12,43,6,Amb_Dashboard_2019.11.01_17.55
216,2019-11-01 17:55:00,FMC,53,64,4,8,56,1,,12,43,8,Amb_Dashboard_2019.11.01_18.00
217,2019-11-01 18:00:00,FMC,53,65,5,10,55,0,,12,41,7,Amb_Dashboard_2019.11.01_18.10
218,2019-11-01 18:05:00,FMC,53,65,5,10,55,0,,12,41,7,Amb_Dashboard_2019.11.01_18.10
219,2019-11-01 18:10:00,FMC,53,68,4,13,55,0,,13,41,7,Amb_Dashboard_2019.11.01_18.15
220,2019-11-01 18:15:00,FMC,53,70,4,15,55,1,,13,41,10,Amb_Dashboard_2019.11.01_18.25
221,2019-11-01 18:20:00,FMC,53,70,4,15,55,1,,13,41,10,Amb_Dashboard_2019.11.01_18.25
222,2019-11-01 18:25:00,FMC,53,70,4,12,58,2,,14,41,11,Amb_Dashboard_2019.11.01_18.40
223,2019-11-01 18:30:00,FMC,53,70,4,12,58,2,,14,41,11,Amb_Dashboard_2019.11.01_18.40
224,2019-11-01 18:35:00,FMC,53,70,4,12,58,2,,14,41,11,Amb_Dashboard_2019.11.01_18.40
225,2019-11-01 18:40:00,FMC,53,70,4,10,60,2,,13,36,11,Amb_Dashboard_2019.11.01_18.45
226,2019-11-01 18:45:00,FMC,53,70,4,9,61,1,,13,36,11,Amb_Dashboard_2019.11.01_18.55
227,2019-11-01 18:50:00,FMC,53,69,3,6,63,1,,14,37,11,Amb_Dashboard_2019.11.01_19.00
228,2019-11-01 18:55:00,FMC,53,69,3,6,63,1,,14,37,11,Amb_Dashboard_2019.11.01_19.00
229,2019-11-01 19:00:00,FMC,53,68,3,8,60,1,,13,36,9,Amb_Dashboard_2019.11.01_19.10
230,2019-11-01 19:05:00,FMC,53,68,3,8,60,1,,13,36,9,Amb_Dashboard_2019.11.01_19.10
231,2019-11-01 19:10:00,FMC,53,65,3,7,58,1,,13,36,9,Amb_Dashboard_2019.11.01_19.15
232,2019-11-01 19:15:00,FMC,53,63,2,7,56,1,,15,41,9,Amb_Dashboard_2019.11.01_19.25
233,2019-11-01 19:20:00,FMC,53,63,2,7,56,1,,15,41,9,Amb_Dashboard_2019.11.01_19.25
234,2019-11-01 19:25:00,FMC,53,66,2,10,56,1,,13,39,8,Amb_Dashboard_2019.11.01_19.30
235,2019-11-01 19:30:00,FMC,53,67,2,7,60,1,,13,39,8,Amb_Dashboard_2019.11.01_19.40
